cnpj_fundo,forecast,porc_cdi,apr,mse,mae
17.249.191/0001-22,0.9954118757574403,0.9890385119168534,RUIM,9.013242932211652e-05,0.001948703536328932
08.980.715/0001-60,0.9954102862107029,0.9890369325475712,RUIM,8.45411541714252e-05,0.0031505473393481664
27.565.873/0001-06,0.9953976931001509,0.9890244200674371,RUIM,3.916998069572159e-05,0.004985792686005183
17.627.216/0001-84,0.9953920630430435,0.9890188260581237,RUIM,4.626626358875791e-06,0.0017211757969145575
17.627.216/0001-84,0.9953920630430435,0.9890188260581237,RUIM,4.626626358875791e-06,0.0017211757969145575
23.668.556/0001-56,0.9953906878563881,0.9890174596764315,RUIM,0.0003642072248067296,0.0032804630122484487
09.327.463/0001-37,0.9953894047974121,0.989016184832549,RUIM,5.8308777465242045e-05,0.0020246314368134017
12.105.940/0001-24,0.9953884380881831,0.9890152243129083,RUIM,0.00010988655596433459,0.002676134783286412
12.105.940/0001-24,0.9953884380881831,0.9890152243129083,RUIM,0.00010988655596433459,0.002676134783286412
52.071.627/0001-37,0.9953834469989618,0.9890102651803356,RUIM,1.1394976395798828e-05,0.002837481328205366
37.243.770/0001-75,0.9953822940173309,0.9890091195809468,RUIM,6.744016436529631e-05,0.0023491182304409934
11.087.118/0001-15,0.9953621700204275,0.9889891244327716,RUIM,9.372492653674513e-05,0.003245784660183188
07.658.922/0001-30,0.9953611384587715,0.9889880994759371,RUIM,6.293904184211666e-05,0.001692521288571738
41.901.161/0001-33,0.9953552160540552,0.9889822149908408,RUIM,7.4489515446873585e-06,0.0020392773453250385
40.226.038/0001-00,0.9953513663329724,0.9889783899185227,RUIM,0.0001922775498722569,0.0037763751082667088
40.226.038/0001-00,0.9953513663329724,0.9889783899185227,RUIM,0.0001922775498722569,0.0037763751082667088
27.825.241/0001-26,0.9953392930649548,0.9889663939525062,RUIM,3.0750685651105115e-05,0.0021811690491261027
45.681.910/0001-15,0.9953312960732318,0.9889584481634452,RUIM,6.469518628665984e-06,0.0018909705836815103
45.681.910/0001-15,0.9953312960732318,0.9889584481634452,RUIM,6.469518628665984e-06,0.0018909705836815103
35.420.602/0001-82,0.9953298148752436,0.9889569764491832,RUIM,4.1714167629502134e-06,0.0016824299901468346
35.420.602/0001-82,0.9953298148752436,0.9889569764491832,RUIM,4.1714167629502134e-06,0.0016824299901468346
16.403.465/0001-23,0.9953226654439361,0.9889498727938285,RUIM,0.00011764149500532618,0.0035810701329613806
30.128.621/0001-16,0.9953191595693852,0.9889463893664823,RUIM,4.762662119003486e-05,0.0021321159570889905
40.882.496/0001-99,0.9953173366921643,0.9889445781606709,RUIM,6.953445114055388e-06,0.001954693914153126
24.572.474/0001-76,0.9952974916675289,0.9889248601985767,RUIM,3.456061810486541e-05,0.0018475222946552085
49.454.847/0001-35,0.995294165486485,0.9889215553142066,RUIM,2.2100874482216385e-06,0.00115178864066757
01.631.246/0001-24,0.9952877720687281,0.9889152028318439,RUIM,5.817262817298226e-05,0.0015207404091075293
29.092.660/0001-21,0.9952784542503679,0.9889059446730558,RUIM,0.00010539636231528943,0.0027751120557954266
13.396.543/0001-11,0.9952769986995049,0.9889044984417072,RUIM,0.00010845083674243873,0.002663801685849919
46.449.503/0001-40,0.9952699725812237,0.9888975173098374,RUIM,5.437997162097168e-05,0.0037168579420839487
33.325.548/0001-60,0.9952698136347956,0.988897359381102,RUIM,6.921908282880687e-05,0.002074984078769779
27.146.944/0001-28,0.9952581506371058,0.9888857710585588,RUIM,0.00010731142881781333,0.0026462396284016206
15.259.071/0001-80,0.9952453261717833,0.9888730287049586,RUIM,9.050033617412272e-05,0.003542113459722662
28.556.156/0001-72,0.9952444831510083,0.9888721910818269,RUIM,0.0001078227598222674,0.0018661730428386465
21.082.397/0001-88,0.9952290860877175,0.9888568926019354,RUIM,9.676314266300146e-05,0.0022643483724059644
37.887.638/0001-04,0.9952235126008797,0.988851354800687,RUIM,0.00012557986602942218,0.0050271876350370705
19.258.756/0001-63,0.9952094938173566,0.9888374257757956,RUIM,3.859676794484881e-05,0.0028073569188355914
08.767.818/0001-46,0.9952080536704095,0.9888359948497356,RUIM,0.00012567020605487133,0.0034579314290191427
31.288.730/0001-63,0.9952078432700759,0.9888357857965407,RUIM,4.718240037453012e-06,0.0017163486942633856
17.035.658/0001-31,0.9952038995464204,0.988831867323524,RUIM,8.262937817255784e-05,0.0028157152952476027
11.859.731/0001-03,0.995194235454956,0.9888222651087285,RUIM,6.5517771848844e-06,0.002073425774050685
11.419.903/0001-28,0.9951687727095502,0.9887969653946717,RUIM,5.602609737463879e-05,0.0019467006664046018
47.444.035/0001-83,0.9951590268386591,0.988787281924062,RUIM,3.779390958693491e-05,0.001350934409045378
13.547.622/0001-86,0.9951512536285698,0.988779558483819,RUIM,0.00010200680365839858,0.0018957517932683223
45.688.007/0001-86,0.9951506937240447,0.9887790021642173,RUIM,3.0319776573510076e-05,0.004524098444277499
07.892.341/0001-68,0.9951446110238893,0.9887729584100119,RUIM,9.869406760894465e-05,0.0017413558871178405
02.297.087/0001-36,0.9951320398806629,0.9887604677565522,RUIM,7.660624926399378e-05,0.003111437947063058
08.744.969/0001-89,0.9951314170449527,0.9887598489086974,RUIM,7.819381161118789e-05,0.0018351258258789403
43.794.279/0001-35,0.9951211115751554,0.988749609422148,RUIM,1.2639471155142287e-05,0.0014431356129037452
23.732.198/0001-01,0.9951200781866506,0.9887485826501615,RUIM,0.0001102664415920662,0.0036937641923467618
30.419.307/0001-92,0.9951135023133258,0.9887420488804467,RUIM,7.560264545388338e-06,0.0021895222098683594
07.184.884/0001-20,0.9950815484881782,0.9887102996473465,RUIM,6.926673693487e-05,0.0030674730720616898
41.630.381/0001-70,0.9950740602366338,0.9887028593411329,RUIM,7.053309884550959e-05,0.0032154321980597095
07.199.328/0001-28,0.9950617347693136,0.9886906127905803,RUIM,0.00010340076905082581,0.0020873387685876746
28.047.210/0001-54,0.995049853028526,0.9886788071254946,RUIM,1.9830279494376385e-05,0.0032203461713783883
20.077.406/0001-80,0.9950100642877967,0.9886392731417434,RUIM,0.00011822602479335558,0.0038350347195361422
37.867.754/0001-53,0.9950074932016402,0.9886367185175841,RUIM,9.854427363391481e-05,0.002435150229598881
31.326.439/0001-32,0.9949958495936015,0.9886251494605451,RUIM,4.7051466131053895e-05,0.0035461479487497185
10.384.372/0001-12,0.9949873876835106,0.9886167417298679,RUIM,9.458350487917238e-05,0.00320564783856722
34.187.279/0001-86,0.994951040746034,0.9885806275123966,RUIM,0.00033661314434593303,0.012810818540184019
07.325.043/0001-96,0.9949500604213751,0.988579653464502,RUIM,0.00010038153354762611,0.002824167823832774
31.932.715/0001-06,0.9949466931548834,0.9885763077577435,RUIM,0.00021864067117759712,0.002679789078022179
10.463.015/0001-40,0.9949369895005161,0.9885666662333562,RUIM,1.5898007809830364e-05,0.0019309327981891923
28.971.607/0001-38,0.9949362134910654,0.9885658951924926,RUIM,8.016240448799335e-05,0.006851204850711873
39.851.719/0001-71,0.994935575927951,0.9885652617115293,RUIM,8.497067830438351e-05,0.003497439325057488
19.294.570/0001-60,0.9949351384635521,0.9885648270481013,RUIM,0.00010604469715986525,0.0035533048880111127
47.228.177/0001-03,0.9949181647341178,0.9885479619970504,RUIM,4.011091340148212e-06,0.0015598272732276171
20.485.399/0001-55,0.9949085659540404,0.9885384246754702,RUIM,0.0001019477553979156,0.0020384063156985406
37.440.165/0001-94,0.9949071586241873,0.9885370263563847,RUIM,8.744577131580478e-05,0.0019774715660411737
42.282.089/0001-76,0.9949042303180466,0.9885341167994282,RUIM,2.6180883460834416e-05,0.0028462466065828193
31.032.375/0001-67,0.9949020517365356,0.9885319521668089,RUIM,5.881825678497087e-05,0.0021778093401948794
07.192.293/0001-03,0.9948995401999846,0.9885294567109745,RUIM,8.856875797000746e-05,0.002694983428918168
28.021.860/0001-20,0.9948969590310409,0.9885268920685856,RUIM,8.483993149243775e-05,0.003492690101250353
28.015.594/0001-23,0.9948964063577139,0.9885263429338824,RUIM,9.325430085270875e-05,0.002658202125133711
19.226.446/0001-67,0.9948918288316304,0.9885217947165101,RUIM,5.347906830501598e-05,0.002483856339698087
09.521.007/0001-23,0.9948913272040434,0.9885212963007143,RUIM,6.726195938541893e-05,0.0025001473098101514
28.022.008/0001-78,0.9948837076065317,0.9885137254895074,RUIM,7.048892334907886e-06,0.0020491868529684282
11.061.217/0001-28,0.9948598335892213,0.9884900043313324,RUIM,0.00011289745036893475,0.002050973943471559
30.493.349/0001-73,0.9948404530194195,0.9884707478502881,RUIM,8.527375620978157e-05,0.0035091398002609214
42.888.828/0001-78,0.9948343628477655,0.9884646966724222,RUIM,0.0001077933589263897,0.0020905283545121795
49.194.091/0001-32,0.9948262500685889,0.9884566358372647,RUIM,1.8993195398716825e-05,0.0033830587455267957
38.028.730/0001-73,0.9948239754507393,0.9884543757832027,RUIM,8.472482928772066e-05,0.0035028777931826014
08.070.830/0001-05,0.9948212998374242,0.9884517173011451,RUIM,0.00013242511809481166,0.002530528637693112
39.528.038/0001-77,0.9948208239297877,0.9884512444406216,RUIM,0.00019031107574734273,0.010987019636598648
37.008.365/0001-72,0.9948203185278146,0.9884507422746062,RUIM,8.461484804927543e-05,0.003496496219403345
03.958.061/0001-54,0.994801884676099,0.9884324264500578,RUIM,7.472125246261843e-05,0.001829409868856243
21.254.931/0001-96,0.9948003633810572,0.9884309148954733,RUIM,0.0003145884322163579,0.003682969182410187
21.261.336/0001-88,0.9947830028963367,0.9884136655654299,RUIM,6.513058228229444e-06,0.0017540939514512014
22.003.797/0001-13,0.9947438077999375,0.9883747214250582,RUIM,9.175568776670977e-05,0.002551910415331112
17.489.000/0001-08,0.9947353599205261,0.9883663276352257,RUIM,2.898700709439079e-06,0.0014091737567555008
22.014.375/0001-43,0.9947342815955742,0.9883652562145085,RUIM,4.12037406232562e-06,0.0016330684936652685
27.580.533/0001-46,0.9947288701450157,0.9883598794120632,RUIM,9.222293075223311e-05,0.002654610362543279
11.389.163/0001-24,0.9947194384321243,0.988350508087981,RUIM,9.390024697571134e-05,0.0019849081307374205
45.727.269/0001-02,0.9947166252477787,0.9883477129157245,RUIM,1.692064845243977e-05,0.00361257032576716
17.412.182/0001-00,0.9947128010488666,0.9883439132021653,RUIM,0.00011557717413880477,0.0024766329410377728
32.998.963/0001-12,0.9947119677701344,0.9883430852587005,RUIM,5.568738551980843e-05,0.0033038142092490144
19.391.043/0001-73,0.9947103151333535,0.988341443203324,RUIM,7.064470711773487e-05,0.0036851315103519078
14.158.932/0001-71,0.9947072471360493,0.9883383948496101,RUIM,5.7868524627409903e-05,0.002156168329719387
28.075.485/0001-00,0.9947066608264022,0.9883378122939515,RUIM,3.591496076254854e-05,0.002537887704901232
28.080.467/0001-08,0.9947017328377838,0.9883329158579649,RUIM,8.86347273521992e-05,0.002013887151857441
24.300.684/0001-05,0.9947014785020681,0.9883326631506948,RUIM,0.00016935546439803798,0.004272511241386425
26.452.314/0001-19,0.9946876670752011,0.9883189401548086,RUIM,0.00017793227385581197,0.009470547122189555
44.960.837/0001-58,0.994679223052022,0.988310550196518,RUIM,1.5513736800093253e-05,0.003009176212941733
17.489.031/0001-50,0.994678127439478,0.9883094615988968,RUIM,9.34873636372611e-05,0.0026930845481340122
29.733.985/0001-46,0.9946737965783636,0.9883051584671618,RUIM,9.418233657739215e-05,0.0026997258223857516
37.970.369/0001-37,0.9946729269055675,0.9883042943626549,RUIM,0.000127272901140934,0.0017175459702689641
38.049.108/0001-41,0.9946707370183993,0.9883021184967656,RUIM,6.989981838603002e-05,0.0016549456651550483
28.747.733/0001-03,0.9946656654488804,0.9882970793991899,RUIM,9.245427386008188e-05,0.002685828256313596
27.249.881/0001-35,0.9946601120894377,0.9882915615964661,RUIM,0.00011590603524052297,0.0027363507800376155
41.373.672/0001-20,0.9946533966550548,0.9882848891592663,RUIM,7.805163535663193e-05,0.006842990797509287
41.373.672/0001-20,0.9946533966550548,0.9882848891592663,RUIM,7.805163535663193e-05,0.006842990797509287
24.977.095/0001-66,0.9946531177516127,0.9882846120415705,RUIM,9.394704828843448e-05,0.003248599469821295
48.226.306/0001-97,0.9946516672644276,0.9882831708414783,RUIM,1.3872605378924077e-05,0.002828545063545719
46.464.461/0001-16,0.994633518288235,0.9882651380684689,RUIM,2.103847774280633e-05,0.003263670540548177
50.198.930/0001-70,0.9946321766296169,0.9882638050001427,RUIM,2.765012945670963e-06,0.0011869561146794093
51.572.183/0001-50,0.9946267903858285,0.988258453243075,RUIM,1.5621495369184523e-05,0.002983552746403236
12.580.638/0001-28,0.9946252126051969,0.9882568855645633,RUIM,7.36309391029585e-05,0.0018587924994833852
10.347.249/0001-21,0.9946245833068639,0.9882562602954641,RUIM,0.00011541187754152206,0.0027331571392185325
44.900.613/0001-50,0.9946222777523706,0.9882539695028377,RUIM,5.263306840629099e-05,0.00140260148045448
21.940.736/0001-10,0.9946210006811598,0.9882527006083824,RUIM,0.00011359592420709777,0.0027092157173833264
45.175.136/0001-70,0.9946199795602186,0.9882516860254136,RUIM,1.9227819856362664e-06,0.001121994480026989
45.175.136/0001-70,0.9946199795602186,0.9882516860254136,RUIM,1.9227819856362664e-06,0.001121994480026989
11.060.703/0001-21,0.9946175965130009,0.9882493182362285,RUIM,7.097868173868904e-05,0.002013459303362108
18.981.231/0001-99,0.9945987492174031,0.9882305916149718,RUIM,0.0001180124091340692,0.002814528885023644
08.627.727/0001-05,0.9945943378256634,0.9882262084682284,RUIM,0.00010276196270753118,0.002731750543846584
44.315.864/0001-78,0.9945885947658214,0.9882205021797077,RUIM,2.01767216256158e-06,0.00107159735725392
11.389.157/0001-77,0.9945863960195819,0.9882183175114695,RUIM,8.961044927749744e-05,0.001966013769183083
05.971.921/0001-15,0.9945825524884349,0.9882144985894546,RUIM,9.854413426372474e-05,0.0030075181029910586
02.924.262/0001-78,0.994582137593634,0.9882140863511175,RUIM,8.809060071938113e-05,0.0018447768874297961
50.620.819/0001-20,0.9945740877829905,0.9882060880813219,RUIM,1.8621617685722852e-05,0.003532430564345099
50.620.819/0001-20,0.9945740877829905,0.9882060880813219,RUIM,1.8621617685722852e-05,0.003532430564345099
08.744.334/0001-81,0.994563339346334,0.9881954084641151,RUIM,4.824562815970069e-05,0.002174839779759493
51.983.827/0001-01,0.9945627445390947,0.9881948174652722,RUIM,9.962532549458661e-06,0.002623226051877485
26.217.266/0001-84,0.9945599249327953,0.98819201591218,RUIM,8.105216405846197e-05,0.0015259702086633672
37.204.764/0001-09,0.9945279763686082,0.9881602719063558,RUIM,1.4334320372245152e-05,0.0029574265679217556
37.204.764/0001-09,0.9945279763686082,0.9881602719063558,RUIM,1.4334320372245152e-05,0.0029574265679217556
14.951.623/0001-54,0.9945262392651284,0.9881585459250987,RUIM,0.00010395277238887955,0.0035597092093880805
23.546.603/0001-99,0.9945216098507607,0.9881539461516694,RUIM,2.2963129521944063e-06,0.0011947054468042443
32.273.491/0001-30,0.9945171764274382,0.9881495411144056,RUIM,6.073824509936026e-05,0.0021750432056383204
32.273.491/0001-30,0.9945171764274382,0.9881495411144056,RUIM,6.073824509936026e-05,0.0021750432056383204
26.698.215/0001-11,0.9945124530615499,0.9881448479910029,RUIM,8.025204630698516e-05,0.002868774436560522
09.463.539/0001-51,0.994491846062412,0.9881243729331312,RUIM,5.9478162591693414e-05,0.004930937115045198
20.468.036/0001-01,0.9944353861390842,0.9880682745080359,RUIM,0.00012193885171024375,0.0019347847017951506
31.908.037/0001-46,0.9944197150011963,0.9880527037083758,RUIM,1.5286225597827602e-05,0.003885847458689872
31.908.037/0001-46,0.9944197150011963,0.9880527037083758,RUIM,1.5286225597827602e-05,0.003885847458689872
12.547.272/0001-95,0.9944140254823187,0.9880470506180107,RUIM,8.570698865770144e-05,0.0019302715247209456
10.225.683/0001-39,0.9944095237821364,0.988042577741046,RUIM,6.2690923818729395e-06,0.0020254848576386738
50.164.840/0001-68,0.9944020692266475,0.9880351709151408,RUIM,2.212771891075298e-05,0.00373570526935284
18.961.841/0001-20,0.9944000593488431,0.9880331739060622,RUIM,0.00010763624215352649,0.0018570074034616369
49.825.788/0001-64,0.9943897294109302,0.9880229101080602,RUIM,1.0589140219798234e-05,0.0027247342785155873
05.108.403/0001-72,0.9943696735971914,0.9880029827064905,RUIM,9.544917438981882e-05,0.0030361088703621322
27.250.788/0001-40,0.994365363233838,0.9879986999412746,RUIM,5.103623390097864e-06,0.0017508937043082282
36.181.984/0001-00,0.9943394055041459,0.9879729084121874,RUIM,9.030626880949403e-05,0.003178046333124631
07.965.745/0001-34,0.9943190939764285,0.9879527269339092,RUIM,1.2019721848855825e-05,0.0027955140665066104
11.492.361/0001-19,0.9942769407482307,0.987910843601889,RUIM,8.633857618020699e-05,0.0035662090139273253
29.291.533/0001-51,0.994275882448507,0.9879097920781836,RUIM,0.00012070649642795783,0.0019325477557814812
23.964.823/0001-32,0.9942678678035534,0.9879018287489212,RUIM,0.0004168488975817855,0.007812064079222025
23.731.792/0001-70,0.9942361219748621,0.9878702861805301,RUIM,6.743061076577389e-05,0.0018126393413641505
50.452.834/0001-06,0.9942255162464037,0.9878597483577979,RUIM,5.007701200955864e-06,0.0018819498395142868
38.537.602/0001-55,0.9942241194533141,0.9878583605080119,RUIM,0.00037232580787431997,0.012155946265119323
37.467.515/0001-06,0.994219383311248,0.987853654690234,RUIM,0.0002672622391603459,0.009722862426777685
21.406.387/0001-50,0.9942191897974789,0.9878534624154833,RUIM,0.00010191569984580872,0.003498348521104738
25.328.809/0001-78,0.9942157304603989,0.9878500252276405,RUIM,9.084285240486976e-05,0.0037644811043542736
43.095.558/0001-00,0.9941969537344933,0.9878313687242367,RUIM,8.899070428458416e-05,0.006905781109787753
32.287.573/0001-34,0.9941773614887167,0.9878119019225239,RUIM,7.992594301751162e-05,0.0023679787700279357
12.581.097/0001-52,0.9941510222646873,0.9877857313417084,RUIM,7.280512747910645e-05,0.0018922986459475452
23.731.781/0001-90,0.9941508424693252,0.9877855526975293,RUIM,0.00011997410651866784,0.0019367010356415885
42.717.935/0001-33,0.9941336670122961,0.987768487210493,RUIM,1.985360172908862e-05,0.001998512339162504
08.771.975/0001-25,0.9941311204943047,0.9877659569971954,RUIM,0.002173243430974253,0.018595065972372735
19.620.355/0001-01,0.9941279477670998,0.987762804584139,RUIM,4.8922122970281835e-05,0.0027267987900437642
49.802.985/0001-68,0.9941154946667482,0.9877504312177563,RUIM,1.0556911391327882e-05,0.002720602281200869
49.802.985/0001-68,0.9941154946667482,0.9877504312177563,RUIM,1.0556911391327882e-05,0.002720602281200869
34.581.222/0001-67,0.9941149492302731,0.9877498892735693,RUIM,0.00030228942913330443,0.014176261979760015
34.581.222/0001-67,0.9941149492302731,0.9877498892735693,RUIM,0.00030228942913330443,0.014176261979760015
14.196.834/0001-29,0.9941052244836425,0.9877402267919669,RUIM,7.99781992162101e-05,0.0018795097746754843
21.624.757/0001-26,0.9940944713420815,0.98772954249998,RUIM,0.0001215360134929525,0.001958417754913481
14.097.811/0001-67,0.9940598493534004,0.9876951421869049,RUIM,1.0169872857065918e-05,0.002601853385728675
41.557.052/0001-40,0.994050953238861,0.9876863030318774,RUIM,3.23992833288871e-05,0.004363427631739082
18.265.092/0001-05,0.9940501717377663,0.9876855265345315,RUIM,0.0004274288299335028,0.005522144199183663
16.703.203/0001-84,0.9940308856330009,0.9876663639136883,RUIM,0.00018619981186180834,0.010478896197215959
30.994.129/0001-23,0.9940275284035351,0.9876630281796913,RUIM,1.624492674331087e-05,0.0031465704549628174
34.738.165/0001-87,0.9940119229966742,0.9876475226901995,RUIM,2.5299229758535632e-05,0.0018864886910222103
34.738.165/0001-87,0.9940119229966742,0.9876475226901995,RUIM,2.5299229758535632e-05,0.0018864886910222103
51.568.241/0001-72,0.994002803972353,0.9876384620526238,RUIM,5.508087529398779e-06,0.0018467325468282145
29.011.101/0001-40,0.9939853600149985,0.9876211297844,RUIM,0.0002207978569006713,0.006630681044711926
35.726.638/0001-99,0.993977901260619,0.9876137187864886,RUIM,2.6602957155250567e-05,0.0030882242693887215
37.174.205/0001-01,0.9939736267470846,0.9876094716415547,RUIM,4.5812410207949824e-05,0.0023887072672028934
42.888.657/0001-87,0.9939674122644133,0.9876032969486027,RUIM,5.7931007653677833e-05,0.0017607638372217948
49.429.959/0001-36,0.9939651184682133,0.9876010178389844,RUIM,7.019528911914829e-06,0.0021748445818430854
44.212.650/0001-76,0.9939336307829201,0.9875697317611661,RUIM,5.048514313397832e-06,0.001668071411789983
12.580.469/0001-26,0.9939220245893096,0.9875581998790004,RUIM,7.078538319244355e-05,0.0018295887709399061
08.278.736/0001-38,0.9939128278593081,0.9875490620332739,RUIM,6.687518995551232e-05,0.0019919474825758486
20.403.373/0001-10,0.9939113794357077,0.9875476228835537,RUIM,0.00010937751524870056,0.0035567616960594595
40.982.872/0001-17,0.9938858581445391,0.9875222649985874,RUIM,9.803213049199104e-06,0.0015030199555367116
26.739.055/0001-01,0.993880730310105,0.9875171699963461,RUIM,0.00010002148941184513,0.0028160181895806147
30.453.307/0001-09,0.9938730760300518,0.987509564724661,RUIM,9.282377410972638e-05,0.006647758178460616
09.601.263/0001-20,0.9938569337097032,0.9874935257593992,RUIM,7.911486503297682e-05,0.0025709972286169763
30.045.263/0001-88,0.9938517554837564,0.9874883806882889,RUIM,0.0001018394520713606,0.0026067708996725973
44.434.898/0001-81,0.9938411794225718,0.9874778723428786,RUIM,5.65014222537982e-05,0.001111890249614419
32.291.923/0001-36,0.9938410043595218,0.987477698400712,RUIM,7.922812166192224e-05,0.001801584070390906
30.493.310/0001-56,0.9938281837921206,0.9874649599200757,RUIM,4.796955155562749e-05,0.005680496640576685
43.024.609/0001-03,0.9938271691155022,0.9874639517401682,RUIM,3.9593523615694754e-05,0.0015852966924192829
27.641.357/0001-05,0.9938164636368348,0.9874533148059017,RUIM,2.5987233297196642e-05,0.0036976857230463533
27.641.357/0001-05,0.9938164636368348,0.9874533148059017,RUIM,2.5987233297196642e-05,0.0036976857230463533
13.058.793/0001-41,0.9938144153476459,0.9874512796313768,RUIM,8.550086333819625e-05,0.0034819271339375196
11.447.221/0001-29,0.9938079003723197,0.9874448063697463,RUIM,6.039976430239448e-05,0.003906187292287033
30.453.303/0001-20,0.9937907974513212,0.9874278129543111,RUIM,9.505351059056264e-05,0.00671328100030043
24.290.332/0001-16,0.9937901492325621,0.9874271688859286,RUIM,8.472372000403737e-05,0.0019926892057060552
24.290.332/0001-16,0.9937901492325621,0.9874271688859286,RUIM,8.472372000403737e-05,0.0019926892057060552
51.983.612/0001-82,0.9937739672248637,0.9874110904874247,RUIM,1.2841279669638315e-05,0.003022764876169532
51.983.612/0001-82,0.9937739672248637,0.9874110904874247,RUIM,1.2841279669638315e-05,0.003022764876169532
36.620.911/0001-69,0.9937635632171226,0.9874007530938445,RUIM,0.00022051622444191053,0.004179472014479297
22.242.780/0001-19,0.9937629168942916,0.9874001109092508,RUIM,0.00020310911058863106,0.006852435207222826
35.432.385/0001-40,0.9937439498895998,0.9873812653453663,RUIM,1.0670678335903276e-05,0.002472232689334053
28.069.915/0001-72,0.993741312720718,0.9873786450615922,RUIM,8.474211783333582e-05,0.0023953880146099713
41.514.575/0001-00,0.9936914729999787,0.987329124451647,RUIM,8.77223924544229e-05,0.006800364310684433
07.663.659/0001-77,0.9936848406006532,0.9873225345178527,RUIM,0.00018123874981272622,0.011191506362163931
07.663.659/0001-77,0.9936848406006532,0.9873225345178527,RUIM,0.00018123874981272622,0.011191506362163931
38.068.830/0001-23,0.9936706713101459,0.9873084559496342,RUIM,0.00021584212991207643,0.002669634710313863
32.745.426/0001-60,0.9936629111765812,0.9873007455021903,RUIM,0.00010949556908977552,0.0038552651040681244
41.562.450/0001-55,0.9936603655072926,0.9872982161321614,RUIM,8.766164756950098e-05,0.006806969187618914
41.802.040/0001-34,0.9936546751193982,0.9872925621783434,RUIM,3.2272951192418876e-05,0.004353577596656184
41.802.040/0001-34,0.9936546751193982,0.9872925621783434,RUIM,3.2272951192418876e-05,0.004353577596656184
41.802.040/0001-34,0.9936546751193982,0.9872925621783434,RUIM,3.2272951192418876e-05,0.004353577596656184
47.512.303/0001-57,0.9936544386430834,0.9872923272161251,RUIM,7.577278943388529e-05,0.007050257061567258
19.197.236/0001-98,0.9936445092398322,0.9872824613882653,RUIM,8.367090130157355e-05,0.004400455637781377
23.340.195/0001-14,0.9936415759769179,0.9872795469062721,RUIM,0.00015131042668684388,0.0027451088604410964
28.581.572/0001-20,0.9936354934192546,0.9872735032936465,RUIM,8.796312459285435e-06,0.002479594556220327
36.617.518/0001-16,0.9936339569046061,0.9872719766169024,RUIM,9.928283178755405e-05,0.002857202451978438
42.519.810/0001-07,0.9936320095451542,0.9872700417258875,RUIM,0.0001144570685248735,0.002012517276527481
41.907.541/0001-85,0.9936244525229471,0.9872625330893319,RUIM,7.098988384062052e-05,0.006691834707757688
08.046.399/0001-53,0.9936218142178195,0.9872599116765871,RUIM,8.152192201355588e-05,0.0034543723947674265
26.491.309/0001-15,0.993621272932704,0.9872593738571797,RUIM,0.00011258410225677449,0.003598822339513544
26.491.309/0001-15,0.993621272932704,0.9872593738571797,RUIM,0.00011258410225677449,0.003598822339513544
35.957.144/0001-15,0.9936138805186928,0.9872520287748765,RUIM,0.00020946775137106077,0.011562447170133754
49.776.738/0001-34,0.9936134438489698,0.9872515949010363,RUIM,2.9877978346865678e-05,0.00427357654058059
14.298.820/0001-16,0.9936094580987006,0.9872476346704915,RUIM,7.2672799501916905e-06,0.002098291996410971
28.558.421/0001-51,0.9936060112837393,0.9872442099245915,RUIM,1.664315340461959e-05,0.0032059009468773684
35.416.040/0001-01,0.9936024459445415,0.9872406674133352,RUIM,0.00039912280860176635,0.013726909321422518
12.580.807/0001-20,0.9935932951694079,0.9872315752282392,RUIM,7.06140203830547e-05,0.0018866843669292407
36.178.376/0001-38,0.9935874899845349,0.987225807212458,RUIM,9.344061609086804e-06,0.0022817749599778393
21.079.600/0001-67,0.9935802582961963,0.9872186218267426,RUIM,3.310160227585726e-05,0.0021524789067355575
42.698.907/0001-16,0.99357386054689,0.9872122650405643,RUIM,3.6593455672923776e-06,0.0013333922706995512
42.698.907/0001-16,0.99357386054689,0.9872122650405643,RUIM,3.6593455672923776e-06,0.0013333922706995512
41.153.284/0001-33,0.9935696482062607,0.9872080796704585,RUIM,7.093494573882534e-05,0.006720614477081339
41.153.284/0001-33,0.9935696482062607,0.9872080796704585,RUIM,7.093494573882534e-05,0.006720614477081339
43.095.433/0001-80,0.9935682964443182,0.9872067365634969,RUIM,2.9695795003648172e-05,0.0021693416582572083
41.907.552/0001-65,0.9935674581290932,0.9872059036157866,RUIM,7.118052205418738e-05,0.006703758325917661
30.507.629/0001-93,0.9935616915397271,0.9872001739483952,RUIM,8.898681155334134e-05,0.0020941191814236155
35.600.780/0001-95,0.9935512137065668,0.9871897632020807,RUIM,1.0773581658955347e-05,0.00252456217463976
30.507.936/0001-74,0.9935413383309146,0.9871799510558953,RUIM,1.0086989019900248e-05,0.0027247057116178705
26.262.610/0001-57,0.9935212490431394,0.9871599903946148,RUIM,6.998921907252913e-05,0.0021333143337808986
26.218.588/0001-48,0.993510675254938,0.9871494843076343,RUIM,6.920037208894248e-05,0.0026303779267435093
31.248.342/0001-59,0.993505048057767,0.987143893139946,RUIM,4.049219402346225e-06,0.0014391341750147886
10.756.599/0001-41,0.9935049034163917,0.987143749424672,RUIM,8.54536076670821e-05,0.0022541535052531926
45.127.083/0001-12,0.9934986461376759,0.9871375322096874,RUIM,4.5855171631336944e-05,0.002096987372066338
14.491.615/0001-72,0.9934903720626905,0.9871293111114563,RUIM,0.000125291418035444,0.001680260659137008
